split,label,dataset,path
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023795_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023796_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023798_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023805_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023807_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023808_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023811_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023812_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023815_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023819_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023823_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023831_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023833_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023835_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023837_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023838_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023840_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023844_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023845_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023849_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023852_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023853_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023856_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023862_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023871_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023872_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023874_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023877_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023881_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023882_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023885_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023888_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023890_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023893_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023895_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023901_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023902_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023903_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023908_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023910_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023912_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023913_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023916_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023917_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023918_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023920_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023927_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023929_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023932_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023934_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023935_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023935_1.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023940_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023941_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023943_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023945_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023951_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023954_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023955_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023957_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023958_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023959_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023961_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023964_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023966_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023968_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023969_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023977_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023978_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023979_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023981_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023982_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023984_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023988_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023990_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023991_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023996_1.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_023997_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024000_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024001_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024008_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024008_1.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024012_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024014_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024015_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024017_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024019_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024020_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024026_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024027_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024028_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024033_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024035_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024036_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024040_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024042_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024047_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024048_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024051_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024054_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024055_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024070_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024071_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024073_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024074_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024077_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024078_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024081_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024088_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024089_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024090_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024092_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024092_1.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024093_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024093_1.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024094_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024096_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024097_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024098_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024100_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024101_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024103_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024108_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024113_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024116_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024117_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024120_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024122_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024127_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024131_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024132_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024132_1.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024135_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024136_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024138_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024139_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024141_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024142_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024142_1.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024144_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024147_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024148_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024150_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024151_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024152_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024153_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024154_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024156_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024157_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024158_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024161_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024162_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024164_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024166_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024170_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024171_1.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024171_2.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024172_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024175_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024178_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024180_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024182_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024185_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024188_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024193_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024197_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024204_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024205_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024207_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024208_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024210_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024212_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024213_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024214_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024217_1.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024219_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024226_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024231_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024232_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024232_3.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024233_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024235_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024239_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024241_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024243_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024245_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024248_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024249_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024255_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024256_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024258_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024260_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024263_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024264_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024265_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024271_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024273_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024275_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024276_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024278_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024279_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024280_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024282_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024286_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024287_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024291_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024294_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024295_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024297_1.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024297_5.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024299_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024301_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024302_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024306_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024307_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024308_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024309_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024312_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024315_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024316_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024320_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024321_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024322_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024324_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024326_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024327_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024328_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024329_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024330_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024331_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024340_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024344_0.jpg
train,military_warship,military_object_dataset,E:\Sentinel-X\Data\CNN-Data\train\military_warship\military_object_dataset_024348_0.jpg
